Gen, Patch, NumGrabbers, NumStingers, MaxSpeed, MaxRotation, GrabberPref
3,8,1,0,45.50457,126.406,0.5
3,8,2,0,45.50457,126.406,0.5
3,8,1,0,31.53513,145.5363,0.5
3,8,1,0,31.53513,145.5363,0.5
3,8,1,0,31.53513,145.5363,0.5
3,8,1,0,13.17352,138.8193,0.5
3,8,2,0,45.50457,126.406,0.4397641
3,8,1,0,45.50457,126.406,0.5
3,8,1,0,32.26036,108.4971,0.5
3,9,1,0,45.50457,126.406,0.5
3,9,2,0,45.50457,126.406,0.5
3,9,2,0,45.50457,126.406,0.5
3,9,2,0,45.50457,126.406,0.5
3,9,2,0,34.76417,126.406,0.2903632
3,9,2,0,45.50457,126.406,0.5
3,9,1,0,45.50457,126.406,0.5
3,9,2,0,45.50457,126.406,0.5
3,9,2,0,36.84853,150.9022,0.5
3,9,2,0,45.50457,126.406,0.5
3,9,1,0,31.53513,145.5363,0.5
3,9,2,0,45.50457,126.406,0.5
4,0,2,0,45.50457,126.406,0.5
4,0,1,0,31.53513,145.5363,0.5
4,0,1,0,45.50457,126.406,0.5
4,0,2,0,45.50457,126.406,0.4397641
4,0,2,0,36.84853,150.9022,0.5
4,0,2,0,45.50457,126.406,0.5
4,0,2,0,45.50457,126.406,0.5
4,0,2,0,45.50457,126.406,0.5
4,0,2,0,45.50457,126.406,0.4397641
4,0,2,0,45.50457,126.406,0.5
4,0,2,0,45.50457,126.406,0.5
4,0,1,0,45.50457,126.406,0.5
4,1,2,0,45.50457,126.406,0.4397641
4,1,2,0,45.50457,126.406,0.5
4,1,2,0,36.84853,150.9022,0.5
4,1,2,0,45.50457,126.406,0.5
4,1,2,0,45.50457,126.406,0.5
4,1,2,0,36.84853,150.9022,0.5
4,1,1,0,31.53513,145.5363,0.5
4,1,2,0,45.50457,126.406,0.5
4,1,2,0,45.50457,126.406,0.5
4,1,2,0,45.50457,126.406,0.5
4,1,2,0,45.50457,126.406,0.4397641
4,1,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,1,1,31.53513,145.5363,0.5
4,2,2,0,45.50457,126.406,0.5
4,2,1,0,45.50457,126.406,0.5
4,2,1,0,45.50457,126.406,0.5
4,2,2,0,45.50457,126.406,0.5
4,3,2,0,45.50457,126.406,0.5
4,3,2,0,45.50457,126.406,0.5
4,3,1,1,45.50457,126.406,0.5
4,3,1,0,45.50457,126.406,0.5
4,3,2,0,45.50457,126.406,0.4397641
4,3,2,0,36.84853,150.9022,0.5
4,3,2,0,45.50457,126.406,0.5
4,3,2,0,36.84853,150.9022,0.5
4,3,2,0,45.50457,126.406,0.5
4,3,2,0,45.50457,126.406,0.5
4,3,2,0,45.50457,126.406,0.5
4,3,3,0,45.50457,126.406,0.5
4,4,2,0,45.50457,126.406,0.5
4,4,1,0,45.50457,126.406,0.5
4,4,2,0,45.50457,126.406,0.5
4,4,2,0,45.50457,126.406,0.5
4,4,2,0,36.84853,150.9022,0.5
4,4,2,0,45.50457,126.406,0.5
4,4,1,0,31.53513,145.5363,0.5
4,4,2,0,45.50457,126.406,0.4397641
4,4,2,0,45.50457,126.406,0.5
4,4,2,0,45.50457,126.406,0.5
4,4,2,0,45.50457,126.406,0.5
4,4,2,0,45.50457,126.406,0.5
4,5,2,0,45.50457,126.406,0.7651657
4,5,2,0,45.50457,126.406,0.4397641
4,5,2,0,45.50457,126.406,0.5
4,5,1,0,31.53513,145.5363,0.5
4,5,1,0,45.50457,126.406,0.5
4,5,2,0,36.84853,150.9022,0.5
4,5,2,0,45.50457,126.406,0.5
4,5,2,0,45.50457,126.406,0.4397641
4,5,2,0,45.50457,126.406,0.5
4,5,2,0,45.50457,126.406,0.4397641
4,5,2,0,45.50457,126.406,0.5
4,5,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,1,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.4397641
4,6,2,0,45.50457,126.406,0.4397641
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.5
4,6,2,0,45.50457,126.406,0.4397641
4,7,1,0,45.50457,126.406,0.5
4,7,2,0,45.50457,126.406,0.5
4,7,2,0,45.50457,126.406,0.5
4,7,2,0,45.50457,126.406,0.5
4,7,1,0,31.53513,145.5363,0.5
4,7,2,0,45.50457,126.406,0.5
4,7,2,0,36.84853,150.9022,0.5
4,7,1,0,31.53513,145.5363,0.5
4,7,2,0,45.50457,126.406,0.5
4,7,1,0,45.50457,126.406,0.5
4,7,1,0,31.53513,145.5363,0.5
4,7,2,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,1,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,0,36.84853,150.9022,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,0,45.50457,126.406,0.5
4,8,2,1,45.50457,126.406,0.5
4,8,1,0,31.53513,145.5363,0.5
4,9,2,0,36.84853,150.9022,0.5
4,9,2,0,36.84853,150.9022,0.5
4,9,1,0,31.53513,145.5363,0.5
4,9,2,0,36.84853,150.9022,0.5
4,9,2,0,45.50457,126.406,0.5
4,9,1,0,31.53513,145.5363,0.5
4,9,2,1,45.50457,126.406,0.5
4,9,2,0,45.50457,126.406,0.5
4,9,2,0,45.50457,126.406,0.5
4,9,2,0,45.50457,126.406,0.5
4,9,2,0,45.50457,126.406,0.5
4,9,1,0,31.53513,145.5363,0.5
5,0,2,0,45.50457,126.406,0.4397641
5,0,1,0,45.50457,126.406,0.5
5,0,2,0,45.50457,126.406,0.5
5,0,2,0,45.50457,126.406,0.5
5,0,2,0,45.50457,126.406,0.5
5,0,2,0,36.84853,150.9022,0.5
5,0,2,0,45.50457,126.406,0.4397641
5,0,3,0,45.50457,126.406,0.4397641
5,0,2,0,45.50457,126.406,0.5
5,0,2,0,45.50457,126.406,0.5
5,0,2,0,36.84853,150.9022,0.9316055
5,0,2,0,45.50457,126.406,0.5
5,1,2,0,45.50457,126.406,0.5
5,1,2,0,45.50457,126.406,0.5
5,1,2,0,45.50457,126.406,0.4397641
5,1,1,0,45.50457,126.406,0.5
5,1,2,0,45.50457,126.406,0.5
5,1,1,0,45.50457,126.406,0.5
5,1,2,0,45.50457,126.406,0.4397641
5,1,2,0,36.84853,150.9022,0.5
5,1,2,0,36.84853,150.9022,0.5
5,1,2,0,45.50457,126.406,0.4397641
5,1,2,0,45.50457,126.406,0.4397641
5,1,1,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,1,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.4397641
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.5
5,2,2,0,45.50457,126.406,0.4397641
5,3,2,0,45.50457,126.406,0.5
5,3,2,0,45.50457,126.406,0.5
5,3,2,0,45.50457,126.406,0.5
5,3,2,0,45.50457,126.406,0.4397641
5,3,2,0,45.50457,126.406,0.5
