Gen, Patch, NumGrabbers, NumStingers, MaxSpeed, MaxRotation, GrabberPref
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,3,1,0,39.05698,129.501,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,4,1,0,22.22903,101.1917,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,160.4543,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,5,1,0,46.87464,92.46145,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,2,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,0,1,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,6,1,0,28.7199,176.1692,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,7,1,0,32.62664,128.683,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,1,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,8,1,0,15.73553,164.0023,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
1,9,1,0,36.31587,135.1816,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,0,1,0,46.87464,92.46145,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,2,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,1,1,0,35.4959,131.3607,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,2,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.9485091
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,3,1,0,14.53503,98.04503,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,4,1,0,37.9272,136.6869,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,5,1,1,39.05698,129.501,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,6,1,0,46.87464,92.46145,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,1,28.7199,174.2537,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,7,1,0,28.7199,176.1692,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,2,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5842275
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,8,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,1,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
2,9,1,0,32.62664,128.683,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,0,1,0,28.7199,176.1692,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,1,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,1,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,2,1,0,46.87464,92.46145,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,1,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,1,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,3,1,0,37.9272,136.6869,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,2,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,4,1,1,39.05698,129.501,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,5,1,0,28.7199,176.1692,0.5
3,6,2,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,6,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,7,1,0,32.62664,128.683,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,1,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.1368082
3,8,1,0,46.87464,92.46145,0.5
3,8,1,0,46.87464,92.46145,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
3,9,1,0,35.4959,131.3607,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,141.212,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,0,1,0,46.87464,92.46145,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,0,1,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,1,1,0,28.7199,176.1692,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,1,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,2,1,1,35.4959,131.3607,0.5
4,2,2,0,35.4959,131.3607,0.5
4,2,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,1,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,3,1,0,35.4959,131.3607,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,4,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,5,1,0,28.7199,176.1692,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,6,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,7,1,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.7461259
4,8,1,1,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,2,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,1,0,45.82581,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,8,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
4,9,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,167.3094,0.5
5,0,0,1,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,0,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,1,1,0,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
5,2,1,1,46.87464,92.46145,0.5
