Gen, Patch, NumGrabbers, NumStingers, MaxSpeed, MaxRotation, GrabberPref
0,7,1,0,19.82003,110.1312,0.5
0,7,1,0,24.91697,155.1521,0.5
0,7,1,0,31.13951,149.1774,0.5
0,7,1,0,31.60644,128.1953,0.5
0,7,1,0,26.8711,146.1585,0.5
0,7,1,0,47.13566,149.6458,0.5
0,7,1,0,11.44856,169.7218,0.5
0,8,1,0,16.89628,91.7864,0.5
0,8,1,0,40.91294,167.3547,0.5
0,8,1,0,40.23187,146.8295,0.5
0,8,1,0,48.57891,176.4099,0.5
0,8,1,0,15.28488,118.8131,0.5
0,8,1,0,28.35421,94.02867,0.5
0,8,1,0,37.65739,175.0413,0.5
0,8,1,0,24.4304,94.42003,0.5
0,8,1,0,17.32943,90.65601,0.5
0,8,1,0,47.9381,101.2921,0.5
0,8,1,0,38.53452,140.3466,0.5
0,8,1,0,34.82619,90.84443,0.5
0,9,1,0,45.4859,96.7039,0.5
0,9,1,0,15.66739,150.9731,0.5
0,9,1,0,43.61089,107.25,0.5
0,9,1,0,20.01767,167.2167,0.5
0,9,1,0,43.67734,177.5736,0.5
0,9,1,0,39.76753,145.2269,0.5
0,9,1,0,24.33594,153.3705,0.5
0,9,1,0,14.11788,103.4507,0.5
0,9,1,0,18.89432,149.4729,0.5
0,9,1,0,36.01223,142.0536,0.5
0,9,1,0,33.29681,116.9529,0.5
0,9,1,0,13.29869,118.4044,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,15.01894,104.4685,0.5
1,0,1,1,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,0,1,0,36.15255,104.4685,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,148.8681,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,1,1,0,29.79928,124.9792,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,2,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,19.98014,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,2,1,0,43.12325,152.1648,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,3,1,0,40.93314,158.5217,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,1,47.02475,151.9014,0.5
1,4,1,0,27.01588,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,4,1,0,47.02475,151.9014,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,5,1,0,20.93372,140.1951,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,6,1,0,43.72282,137.3148,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,1,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,7,1,0,48.4779,154.9877,0.5
1,8,1,0,34.82619,90.84443,0.7950647
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,94.02586,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,8,1,0,34.82619,90.84443,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
1,9,1,0,43.61089,107.25,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,1,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,0,36.15255,104.4685,0.5
2,0,1,1,36.15255,104.4685,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,1,1,0,29.79928,148.8681,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,2,1,0,43.12325,152.1648,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,2,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.16081,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,3,1,0,40.93314,158.5217,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,4,1,0,47.02475,151.9014,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,5,1,0,20.93372,140.1951,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,6,1,0,43.72282,137.3148,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,2,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,7,1,0,48.4779,154.9877,0.5
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,8,1,0,34.82619,90.84443,0.7950647
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,2,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
2,9,1,0,43.61089,107.25,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,27.30058,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,0,1,0,36.15255,104.4685,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,1,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,1,1,0,29.79928,148.8681,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,34.75855,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,2,1,0,43.12325,152.1648,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,40.93314,158.5217,0.5
3,3,1,0,26.81248,158.5217,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,4,1,0,47.02475,151.9014,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,5,1,0,20.93372,140.1951,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,6,1,1,43.72282,137.3148,0.5
3,6,1,0,43.72282,137.3148,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,7,1,0,48.4779,154.9877,0.5
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,2,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,43.40839,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,8,1,0,34.82619,90.84443,0.7950647
3,9,1,0,43.61089,121.2978,0.5
3,9,1,0,43.61089,120.5643,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
3,9,1,1,43.61089,107.25,0.5
3,9,1,0,43.61089,107.25,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,2,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,0,1,0,36.15255,104.4685,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,1,1,0,29.79928,148.8681,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,2,1,0,43.12325,152.1648,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,3,1,0,40.93314,158.5217,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.9377384
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,1,0,47.02475,151.9014,0.5
4,4,2,0,47.02475,151.9014,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,5,1,0,20.93372,140.1951,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,0,0,43.72282,137.3148,0.5
4,6,1,0,48.66647,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,6,1,0,43.72282,137.3148,0.5
4,7,1,0,45.43879,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,7,1,0,48.4779,154.9877,0.5
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,8,2,1,34.82619,90.84443,0.7950647
4,8,2,0,34.82619,90.84443,0.7950647
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,1,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,1,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
4,9,1,0,43.61089,121.2978,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,1,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,0,1,0,36.15255,104.4685,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,1,1,0,29.79928,148.8681,0.5
5,2,1,0,43.12325,152.1648,0.5
5,2,1,0,43.12325,152.1648,0.5
5,2,1,0,43.12325,152.1648,0.5
5,2,1,0,43.12325,152.1648,0.5
5,2,1,0,43.12325,152.1648,0.5
5,2,1,0,43.12325,152.1648,0.5
