Gen, Patch, NumGrabbers, NumStingers, GrabberPref
0,Arena13,1,0,0.5
0,Arena13,1,0,0.5
0,Arena13,1,0,0.5
0,Arena13,1,0,0.5
0,Arena13,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena14,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena15,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena16,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena17,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena18,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena19,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena20,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena21,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena22,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena23,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena24,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena25,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena26,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena27,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena28,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena29,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena30,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena31,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena32,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena33,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena34,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena35,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena36,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena37,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena38,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena39,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena40,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena41,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena42,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena43,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena44,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena45,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena46,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena47,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena48,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena49,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena50,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena51,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena52,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena53,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena54,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena55,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena56,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena57,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena58,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena59,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena60,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena61,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena62,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena63,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena64,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena65,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena66,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena67,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena68,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena69,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena70,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena71,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena72,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena73,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena74,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena75,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena76,1,0,0.5
0,Arena77,1,0,0.5
0,Arena77,1,0,0.5
0,Arena77,1,0,0.5
0,Arena77,1,0,0.5
0,Arena77,1,0,0.5
